code|description|ncm|cest|icms_aliquota|icms_cst|cbenef|icms_aliquota_reduzida|cfop|protege|piscofins_cst|pis_aliquota|cofins_aliquota|barcode|naturezareceita|sequencial|estado_origem|estado_destino
783526|LAMP GALAXY LED 20W BIVOLT|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899932504181|0|0||
783471|LAMP GALAXY LED 48W BIVOLT  UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899932503993|0|0||
783472|LAMP GALAXY LED 7W BIVOLT UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|78999932504006|0|0||
783846|LAMP GALAXY LED 9W BIVOLT|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899932504020|0|0||
783770|LAMP OUROLUX LED 15W BIVOLT ALT POT|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324004858|0|0||
783754|LAMP OUROLUX LED 20W BIVOLT|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324009167|0|0||
307240|LAMP. GALAXY SUPERLED A-60 12W UN|85393100||0|60||0.0|5405|0|01|1.65|7.6|7899956000553|0|0||
307241|LAMP. GALAXY SUPERLED A-60 7W UN|85393100||0|60||0.0|5405|0|01|1.65|7.6|7899956000409|0|0||
307242|LAMP. GALAXY SUPERLED A-60 9W UN|85393100||0|60||0.0|5405|0|01|1.65|7.6|7899956002069|0|0||
307243|LAMP. LED A65 12W 220V E27 3000K BIV PC|85395000||0|60||0.0|5405|0|01|1.65|7.6|7899710006548|0|0||
783293|LAMP.GALAXYLED 15W 70V LUZ  FRIA  UND|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899932507403|0|0||
784714|LAMP.LUZ NOTURNA BIVOLT LUA UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7893657010361|0|0||
307244|LAMPADA  GALAXYLED 105W 220V LUZ QUENTE UND|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899932507069|0|0||
307245|LAMPADA AVANT  12W W UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899452011268|0|0||
307246|LAMPADA AVANT  15W W UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899452019752|0|0||
307247|LAMPADA AVANT  7W W UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899452011220|0|0||
307248|LAMPADA AVANT  9W  UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899452019424|0|0||
307249|LAMPADA AVANT 120W 220 VOLTS UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899452010155|0|0||
307250|LAMPADA AVANT HALOGENO 42W UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899825509125|0|0||
307251|LAMPADA AVANT HALOGENO 70W UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899825509149|0|0||
307252|LAMPADA AVANT LED BULBO  20W BIVOLT UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899452019776|0|0||
307253|LAMPADA AVANT LED PERA  15W BIVOLT UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899452011282|0|0||
784547|LAMPADA AVANT LED PERA  9W BIVOLT  UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899452024510|0|0||
307254|LAMPADA BRASFORT 15W|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7893657008917|0|0||
307255|LAMPADA BRASFORT GELADEIRA FOGAO 40W|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7893657008900|0|0||
307256|LAMPADA ECO HALOGEN CLARA H100 70W 220V UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324239786|0|0||
307257|LAMPADA ECO HALOGEN CLARA H150 120W 220V UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324000720|0|0||
307258|LAMPADA ECO HALOGEN CLARA H60 42W 220V UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324239762|0|0||
307259|LAMPADA GALAX 100W|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899932507021|0|0||
307261|LAMPADA HALOGENEA  OSRAM 42 WATTS EMP.  UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|4052899072138|0|0||
307262|LAMPADA HALOGENEA  OSRAM 70 WATTS EMP.  UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|4052899072190|0|0||
307263|LAMPADA KIAN LED 6W BRANCA  UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899710006517|0|0||
307264|LAMPADA KIAN LED 9W BRANCA  UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899710006531|0|0||
307265|LAMPADA LED  AVANT  12W UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899452019462|0|0||
783240|LAMPADA LED TUBOLAR 09W AVANTE UNI|85392110|0900100|0|60||0.0|5405|0|01|1.65|7.6||0|0||
784834|LAMPADA LED ULTRA A60 09W ELGIN UNI|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6||0|0||
307266|LAMPADA LUZ SOLLAR A55  6500K UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899956006661|0|0||
307267|LAMPADA LUZ SOLLAR A60   4.8WATTS UN.|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899956006647|0|0||
307268|LAMPADA LUZ SOLLAR A60  6500K UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899956006708|0|0||
307269|LAMPADA LUZ SOLLAR A65   15WATTS UN.|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899956000577|0|0||
307270|LAMPADA LUZ SOLLAR ESPECIAL T3 20W UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|6919939585240|0|0||
307271|LAMPADA LUZ SOLLAR ESPIRAL   220 VOLTS  25WATTS UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899956004575|0|0||
307272|LAMPADA OSRAM ENERGY SAVER 100W UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|4052899182820|0|0||
307273|LAMPADA OSRAM ENERGY SAVER 75W UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|4052899182646|0|0||
307274|LAMPADA OSRAM ENERGY SAVER 90W UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|4052899182707|0|0||
307275|LAMPADA OUR LUX  6W  UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324005152|0|0||
307276|LAMPADA OURO LUX 11WATTS 220 VOLTS UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324002373|0|0||
307277|LAMPADA OURO LUX 15WATTS 220 VOLTS UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324238536|0|0||
307278|LAMPADA OURO LUX 30WATTS 220 VOLTS UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324238697|0|0||
307279|LAMPADA OURO LUX LED 12 W  UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324006166|0|0||
307280|LAMPADA OURO LUX LED 47 W  UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324005138|0|0||
307281|LAMPADA OURO LUX LUZ BRANCA FRIA 20WATTS UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324002410|0|0||
307282|LAMPADA OURO LUX LUZ BRANCA FRIA 25WATTS UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324238574|0|0||
307283|LAMPADA OURO LUX SUPERLED 12W  UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324003127|0|0||
307284|LAMPADA OURO LUX SUPERLED 6W  UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899771500139|0|0||
307285|LAMPADA OURO LUX SUPERLED 9W  UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7898324005176|0|0||
307286|LAMPADA PERA  AVANT  48W  BIVOLT UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899452011442|0|0||
307287|LAMPADA PERA  AVANT  9W BIVOLT UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899452011244|0|0||
307288|LAMPADA TASCHIBRA  FLUORESCENTE 15W 220 VOLTS UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7897079052046|0|0||
307289|LAMPADA TASCHIBRA  FLUORESCENTE 20W 220 VOLTS UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7897079052701|0|0||
307290|LANCA CONFETE COLORIDO METALIZADO|95030080||17|0||17.0|5102|0|01|1.65|7.6|7591543062295|0|0||
307291|LANCH PUDIM PECA INTEIRA|19059090|0000000|17|0||17.0|5102|0|01|1.65|7.6||0|0||
307292|LAPIS CARPINTEIRO CORTAG|96091000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
307293|LAPIS COR CROMUS C  12 UN|96091000||17|0||17.0|5102|0|01|1.65|7.6|7891360451525|0|0||
307294|LAPIS COR NEO PEN C  12 UN|96091000||17|0||17.0|5102|0|01|1.65|7.6|7896572030056|0|0||
307295|LAPIS DE COR  MULTICOLOR 12 CORES  2 LAPIS PRETO U|96091000||17|0||17.0|5102|0|01|1.65|7.6|7891360674658|0|0||
307296|LAPIS DE COR COLORRPEPS STAR 24 CORES UN|96091000||17|0||17.0|5102|0|01|1.65|7.6|3154149837038|0|0||
307297|LAPIS DE COR FABER CASTELL MULTICOLOR 12 CORES UN|96091000||17|0||17.0|5102|0|01|1.65|7.6|7891360320128|0|0||
307298|LAPIS DE COR LEO E LEO G. COM 12NU|96091000||17|0||17.0|5102|0|01|1.65|7.6|7897256250036|0|0||
307299|LAPIS DE COR LEOLEO 24 CORES UN|96091000||17|0||17.0|5102|0|01|1.65|7.6|7897256244493|0|0||
307300|LAPIS DE COR MULTICOLOR SUPER C 12UN|96091000||17|0||17.0|5102|0|01|1.65|7.6|7891360587453|0|0||
307301|LAPIS DE COR MULTICOLOR SUPER C 24UN|96091000||17|0||17.0|5102|0|01|1.65|7.6|7891360587477|0|0||
784876|LAPIS ECO MULTICOLOR PRETO|96091000||17|0||17.0|5102|0|01|1.65|7.6|7891360585381|0|0||
307302|LAPIS FABER CASTELL|96099000||19|20|GO821022|12.0|5102|0|01|1.65|7.6|7891360491293|0|0||
307303|LAPIS FABER CASTELL ECOLAPIS TABUADA UN|96099000||17|0||17.0|5102|0|01|1.65|7.6|7891360424413|0|0||
784867|LAPIS GRAF|96091000||17|0||17.0|5102|0|01|1.65|7.6|7897476611914|0|0||
784877|LAPIS GRAF BAZZE TABUADA UN|96091000||17|0||17.0|5102|0|01|1.65|7.6|7897476615394|0|0||
307304|LAPIS LEO|96099000||19|20|GO821022|12.0|5102|0|01|1.65|7.6|7897256256526|0|0||
307305|LAPIS LEOLEO|96099000||19|20|GO821022|12.0|5102|0|01|1.65|7.6|7897256239840|0|0||
307306|LAPIS LEOLEO PRETO  2 HB UN|96099000||19|20|GO821022|12.0|5102|0|01|1.65|7.6|7897256239239|0|0||
783144|LAPIS NEO PEN UN|96091000||17|0||17.0|5102|0|01|1.65|7.6|7896572032593|0|0||
307307|LAPIS PRETO FANTASIA BANDEIRAUN|96099000||19|20|GO821022|12.0|5102|0|01|1.65|7.6|7891360424420|0|0||
307308|LAPISEIRA 05 CIS TECNO  UN|96084000||17|0||17.0|5102|0|01|1.65|7.6|7896326901410|0|0||
307309|LAPISEIRA 05MM COMPACTOR ALUNO UN|96084000||17|0||17.0|5102|0|01|1.65|7.6|7896572033279|0|0||
7896326901427|LAPISEIRA 07 CIS TECNO  UN|96084000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
307310|LAPISEIRA 07 COMPACTOR ALUNO AZUL UN|96084000||17|0||17.0|5102|0|01|1.65|7.6|7896572033316|0|0||
307311|LAPISEIRA 07 COMPACTOR ALUNO UN|96084000||17|0||17.0|5102|0|01|1.65|7.6|7896572033354|0|0||
307312|LAPISEIRA 07MM COMPACTOR ALUNO UN|96084000||17|0||17.0|5102|0|01|1.65|7.6|7896572033378|0|0||
307313|LARANJA SABOR  KG|08051000||0|40|GO811010|0.0|5102|0|06|0.0|0.0|3173|0|0||
307314|LASANHA E CANELONE PASTANINNA 500GR|19022000|0000000|17|0||17.0|5102|0|06|0.0|0.0|7898903141011|0|0||
307315|LASANHA FLIP BOLONHESA 600G|19022000||17|0||17.0|5102|0|06|0.0|0.0|7896581338914|0|0||
307316|LASANHA FLIP CALABRESACONGELADA 600G|19022000||17|0||17.0|5102|0|06|0.0|0.0|7896581338945|0|0||
300018|LASANHA FLIP DE PRESUNTO CONGELADA 600G|19022000||17|0||17.0|5102|0|06|0.0|0.0|7896581338969|0|0||
307317|LASANHA PERDIGAO BOLONHESA 600G|19022000|1704802|17|0||17.0|5102|0|06|0.0|0.0|7891515496357|0|0||
307318|LASANHA PERDIGAO FRANGO C  BACON 600G|19022000|1704802|17|0||17.0|5102|0|06|0.0|0.0|7891515496234|0|0||
307319|LASANHA PERDIGAO TIPO CALABRESA 600G|19022000|1704802|17|0||17.0|5102|0|06|0.0|0.0|7891515490430|0|0||
307320|LASANHA PIF PAF A BOLONHESA 600G|19022000|1704802|17|0||17.0|5102|0|06|0.0|0.0|7896581307712|0|0||
307321|LASANHA PIF PAF DE CALABRESA CONGELADA 600G|19022000||17|0||17.0|5102|0|06|0.0|0.0|7896581307729|0|0||
307322|LASANHA PIF PAF DE FRANGO CONGELADA 600G|19022000||17|0||17.0|5102|0|06|0.0|0.0|7896581307736|0|0||
307323|LASANHA PIF PAF DE FRANGO QUATRO QUEIJO CONGELADA|19022000||17|0||17.0|5102|0|06|0.0|0.0|7896581308405|0|0||
307324|LASANHA REZENDE A BOLONHESA 600G|19022000||17|0||17.0|5102|0|06|0.0|0.0|7894904678556|0|0||
307325|LASANHA SADIA BOLONHESA 600G|19022000||17|0||17.0|5102|0|06|0.0|0.0|7891515475703|0|0||
307326|LASANHA SADIA CALABRESA 600G|19022000||17|0||17.0|5102|0|06|0.0|0.0|7891515476229|0|0||
307327|LASANHA SADIA FRANGO MOLHO SUGO 600G|19022000||17|0||17.0|5102|0|06|0.0|0.0|7891515475642|0|0||
307328|LASANHA SADIA QUATRO QUEIJOS 600GR|19022000|1704802|17|0||17.0|5102|0|06|0.0|0.0|7891515475680|0|0||
307329|LASANHA SEARA  DE FRANGO 600GR|19022000||17|0||17.0|5102|0|06|0.0|0.0|7894904070596|0|0||
307330|LASANHA SEARA BOLONHESA 600G|19022000||17|0||17.0|5102|0|06|0.0|0.0|7894904082704|0|0||
307331|LASANHAA BOLONHESA  CONGELADA 600G|19022000||17|0||17.0|5102|0|06|0.0|0.0|7896216101494|0|0||
307332|LAVA ARROZ ASA DO BRASIL  UN|39241000||17|0||17.0|5102|0|01|1.65|7.6|7893657017100|0|0||
307333|LAVA ARROZ UN|39241000||17|0||17.0|5102|0|01|1.65|7.6|7898264711670|0|0||
783736|LAVA AUTO POLITRIZ 500ML|15200010|1100700|17|0||17.0|5102|0|01|1.65|7.6|7896440500865|0|0||
307334|LAVA ESCORREDOR C CABO P.ERCA. UN|39249000||17|0||17.0|5102|0|01|1.65|7.6|7898502710632|0|0||
307335|LAVA ESCORREDOR P.RIS. MULT-USO UN|39249000||17|0||17.0|5102|0|01|1.65|7.6|7898121656021|0|0||
784452|LAVA LOUCAS KIJOIA CRISTAL 0,5L|34012090|0000000|17|0||17.0|5102|0|01|1.65|7.6|7896061503368|0|0||
784251|LAVA LOUCAS KIJOIA LIMAO 0,5 ML|34012090|0000000|17|0||17.0|5102|0|01|1.65|7.6|7896061503313|0|0||
784250|LAVA LOUCAS KIJOIA MACA 0,5 ML|34012090|0000000|17|0||17.0|5102|0|01|1.65|7.6|7896061503306|0|0||
784451|LAVA LOUCAS KIJOIA NEUTRO 0,5L|34012090|0000000|17|0||17.0|5102|0|01|1.65|7.6|7896061503320|0|0||
307336|LAVA ROUPA LIQ COCO OLA  1L|34022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
783327|LAVA ROUPA LIQ TUFF CONCENTRADO 1 LT|34022000||17|0||17.0|5102|0|01|1.65|7.6|7897534809604|0|0||
307337|LAVA ROUPA OLA COCO 500ML UN 0001|34012090|0000000|17|0||17.0|5102|0|01|1.65|7.6|7891024039847|0|0||
307338|LAVA ROUPA TUFF C  OLEO DE COCO 1LT|34022000||17|0||17.0|5102|0|01|1.65|7.6|7897534809512|0|0||
307339|LAVA ROUPAS  FAMILIA SACHE 1KG UN|34022000||17|0||17.0|5102|0|01|1.65|7.6|7899607201124|0|0||
307340|LAVA ROUPAS AMACIEL ALEGRES ENCANTOS 1KG|34012090||17|0||17.0|5102|0|01|1.65|7.6|7896040708746|0|0||
307341|LAVA ROUPAS ASSIM FLORAL TRIPLACAO 500G|34022000||17|0||17.0|5102|0|01|1.65|7.6|7897664172265|0|0||
307342|LAVA ROUPAS ASSIM TRIPLACAO 1KG NOVO|34022000||17|0||17.0|5102|0|01|1.65|7.6|7897664172234|0|0||
307343|LAVA ROUPAS ASSIM TRIPLACAO 500G NOVO|34022000||17|0||17.0|5102|0|01|1.65|7.6|7897664172241|0|0||
307344|LAVA ROUPAS BLUE 1KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896241900109|0|0||
307345|LAVA ROUPAS BLUE 500GR|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896241900116|0|0||
307346|LAVA ROUPAS BRILHANTE  1LT|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150066533|0|0||
307347|LAVA ROUPAS BRILHANTE  800G|34022000|1100600|17|0||17.0|5102|0|01|1.65|7.6|7891150066656|0|0||
307348|LAVA ROUPAS BRILHANTE  800GR|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150066571|0|0||
307349|LAVA ROUPAS BRILHANTE  800GR GRATIS 100G|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150069152|0|0||
307350|LAVA ROUPAS BRILHANTE 17KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150050983|0|0||
307351|LAVA ROUPAS BRILHANTE ATIVO 7KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150060838|0|0||
307352|LAVA ROUPAS BRILHANTE C  OLEO DE COCO 16KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150071179|0|0||
307353|LAVA ROUPAS BRILHANTE C  OLEO DE COCOC  800GR|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150071186|0|0||
307354|LAVA ROUPAS BRILHANTE LIQUID 1LT|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150064959|0|0||
307355|LAVA ROUPAS BRILHANTE MACIEZ SH1KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150023598|0|0||
307356|LAVA ROUPAS BRILHANTE MULTI TECIDOS SACHET 1KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150016750|0|0||
307357|LAVA ROUPAS CONCENTRADO TIXAN YPE PRIMAVERA 800G|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896098909744|0|0||
307358|LAVA ROUPAS ESPUMIL FLORES 1 KG|34022000|1100400|17|0||17.0|5102|0|01|1.65|7.6|7898906717411|0|0||
307359|LAVA ROUPAS ESPUMIL FLORES 500G|34022000|1100400|17|0||17.0|5102|0|01|1.65|7.6|7898906717190|0|0||
307360|LAVA ROUPAS LIQ ARIEL CONC 12 LAVAGENS 500ML|34022000||17|0||17.0|5102|0|01|1.65|7.6|7500435121590|0|0||
307361|LAVA ROUPAS LIQ. OLA ORIGINAL 500ML|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891024128503|0|0||
307362|LAVA ROUPAS LIQ. VIDA MACIA BEBE 500ML|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896040701389|0|0||
307363|LAVA ROUPAS LIQ. ZUPP 1LT|34022000|1100600|17|0||17.0|5102|0|01|1.65|7.6|7896360401754|0|0||
307364|LAVA ROUPAS LIQUIDO BRILHANTE 900 ML|34013000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7891150066519|0|0||
784887|LAVA ROUPAS LIQUIDO GEO 1L|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896471801733|0|0||
307365|LAVA ROUPAS MINUANO ACAO PROFUNDA 1KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7897664185067|0|0||
307366|LAVA ROUPAS OMO LAVAGEM PERFEITA 400GR|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150064522|0|0||
307367|LAVA ROUPAS OMO LAVAGEM PERFEITA 800GR|34022000|1100400|17|0||17.0|5102|0|01|1.65|7.6|7891150064317|0|0||
307368|LAVA ROUPAS OMO LAVAGEM PERFEITA LV800 PG700GR|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150064324|0|0||
307369|LAVA ROUPAS OMO MULTIACAO 1KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891038009300|0|0||
307370|LAVA ROUPAS OMO MULTIACAO 2KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150008502|0|0||
783226|LAVA ROUPAS OMO NOVA FORMULA 1,6KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150081147|0|0||
307371|LAVA ROUPAS OMO SPORTS 900GR|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150053915|0|0||
307372|LAVA ROUPAS OMO SPORTS LV 18KG PG 16KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7891150056268|0|0||
307373|LAVA ROUPAS PROEZA  2KG   UN|34022000||17|0||17.0|5102|0|01|1.65|7.6|7898113018943|0|0||
307374|LAVA ROUPAS TIXAN MACIEZ 2KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896098901083|0|0||
307375|LAVA ROUPAS TIXAN PRIMAVERA 2KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896098900987|0|0||
307376|LAVA ROUPAS TIXAN YPE FLORES BCA 1KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896098900727|0|0||
307377|LAVA ROUPAS TIXAN YPE MACIEZ 1KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896098900741|0|0||
307378|LAVA ROUPAS TIXAN YPE MACIEZ 2KG GT100G|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896098901113|0|0||
307379|LAVA ROUPAS TIXAN YPE MACIEZ 500G|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896098905746|0|0||
307380|LAVA ROUPAS TIXAN YPE PRIMAVERA 1KG|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896098900710|0|0||
307381|LAVA ROUPAS TIXAN YPE PRIMAVERA 500G|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896098909713|0|0||
307382|LAVA ROUPAS TUFF COCO  500G|34022000||17|0||17.0|5102|0|01|1.65|7.6|7897534832985|0|0||
307383|LAVA ROUPAS YPE LIQ. MACIEZ 1LT|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896098900352|0|0||
307384|LAVA ROUPAS YPE LIQ. PRIMAVERA 1LT|34022000||17|0||17.0|5102|0|01|1.65|7.6|7896098900369|0|0||
307385|LAVA TUDO|39241000||17|0||17.0|5102|0|01|1.65|7.6|7898121655093|0|0||
307386|LAVA TUDO C CABO RISCH REF 6010|39241000||17|0||17.0|5102|0|01|1.65|7.6|7898121652573|0|0||
307387|LAVA TUDO ERCAPLAST REF. 141 UN|39241000||17|0||17.0|5102|0|01|1.65|7.6|7898264711410|0|0||
307388|LAVA TUDO MOVEL  ASA DO BRASIL  UN|39241000||17|0||17.0|5102|0|01|1.65|7.6|7893657016936|0|0||
783354|LAVA-LOU큐S GEO CLEAR  500 ML|34022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7896471800736|0|0||
783352|LAVA-LOU큐S GEO COCO  500 ML|34022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7896471800910|0|0||
783351|LAVA-LOU큐S GEO LIMAO 500 ML|34022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7896471801238|0|0||
783353|LAVA-LOU큐S GEO MACA 500 ML|34022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7896471800712|0|0||
783350|LAVA-LOU큐S GEO NEUTRO  500 ML|34022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7896471800729|0|0||
307389|LAVATORIO DECA BRANCO YZI|69109000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
307390|LAVATORIO LOGASA 465X34 BRANCO LOGASA|69109000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
307391|LAVATORIO PVC 36X26 HERC BRANCO|39269090||17|0||17.0|5102|0|01|1.65|7.6||0|0||
784406|LAYS SALT & VINEGAR 80 UN|19041000|1703200|17|0||17.0|5102|0|01|1.65|7.6|7892840818005|0|0||
784006|LED PER IN BR6500K 200 4,8W BIVOLT YS470 UN|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6|7899452011206|0|0||
784448|LED PER IN BR6500K 200 9W BIVOLT MK803|85393100|0900100|0|60||0.0|5405|0|01|1.65|7.6||0|0||
307392|LEITE COCO ADELCOCO 24X200ML|20098990||17|0||17.0|5102|0|01|1.65|7.6||0|0||
307393|LEITE COCO BOMCOCO 500ML|20098990||17|0||17.0|5102|0|01|1.65|7.6|7898406780762|0|0||
307394|LEITE COCO COCO 200ML|20098990||17|0||17.0|5102|0|01|1.65|7.6|7896215300973|0|0||
307395|LEITE COCO COQUIL 200ML|20098990||17|0||17.0|5102|0|01|1.65|7.6|7898235700528|0|0||
783918|LEITE COCO MAIS COCO 200ML|20098990||17|0||17.0|5102|0|01|1.65|7.6||0|0||
783755|LEITE COCO MAIS COCO 500ML|20098990||17|0||17.0|5102|0|01|1.65|7.6|7896004401140|0|0||
307396|LEITE COCO NORDESTE 200ML|20098990||17|0||17.0|5102|0|01|1.65|7.6|7898370100320|0|0||
307397|LEITE COCO NORDESTE 500ML|20098990||17|0||17.0|5102|0|01|1.65|7.6|7898370100337|0|0||
307398|LEITE COCO SOCOCO 24X200ML|20098990||17|0||17.0|5102|0|01|1.65|7.6||0|0||
307399|LEITE COCO SOCOCO RTC  500ML|20098990||17|0||17.0|5102|0|01|1.65|7.6|7896004400693|0|0||
307400|LEITE COCO SOCOCO TRAD 24X200ML|20098990||17|0||17.0|5102|0|01|1.65|7.6||0|0||
307401|LEITE COMPLEITE INTEGRAL 1LT|04011010|1701600|12|0||12.0|5102|0|06|0.0|0.0|7896773900417|0|0||
307402|LEITE COMPLEITE PASTEURIZADO  INTEGRAL 1LT UN|04011010|1701800|12|0||12.0|5102|0|06|0.0|0.0|7896773900110|0|0||
307403|LEITE COMPLEITE SEMIDESNATADO 1LT UN|04011010||12|0||12.0|5102|0|06|0.0|0.0|7896773900998|0|0||
307404|LEITE COMPLEITE UHT DESNATADO 1LT|04011010|1701600|12|0||12.0|5102|0|06|0.0|0.0|7896773900431|0|0||
783117|LEITE CON. TRIANGULO BAG SM 5KG|04029900|0000000|17|0||17.0|5102|0|01|1.65|7.6||0|0||
307405|LEITE COND BAG 5KG MOCOCA|04029900||17|0||17.0|5102|0|01|1.65|7.6||0|0||
784478|LEITE COND BAG SEMI DESN 5KG PIRACANJUBA|04029900|0000000|17|0||17.0|5102|0|01|1.65|7.6||0|0||
307406|LEITE COND BAG SM 5KG COTOCHES|04029900|1701200|17|0||17.0|5102|0|01|1.65|7.6|7896051165873|0|0||
307407|LEITE COND BAG SM 5KG COTOCHES.|04029900||17|0||17.0|5102|0|01|1.65|7.6||0|0||
307408|LEITE COND ITAMBE LATA 24X395GR|04039000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
