code|await_sync_at|barcode_df|barcode_items_df|cbenef_df|cbenef_items_df|cest_df|cest_items_df|cfop_df|cfop_items_df|cofins_aliquota_df|cofins_aliquota_items_df|description_df|description_items_df|divergent_columns_df|estado_destino_df|estado_destino_items_df|estado_origem_df|estado_origem_items_df|icms_aliquota_df|icms_aliquota_items_df|icms_aliquota_reduzida_df|icms_aliquota_reduzida_items_df|icms_cst_df|icms_cst_items_df|naturezareceita_df|naturezareceita_id|naturezareceita_items_df|ncm_df|ncm_items_df|pis_aliquota_df|pis_aliquota_items_df|piscofins_cst_df|piscofins_cst_items_df|protege_df|protege_items_df|sequencial_df|sequencial_items_df|status_item|sync_at|sync_validate_at
505845|2024-10-28 18:04:58.498525+00:00|7890002012230|7890002012230|||1000600|1000600|5102|5102|0.0|7.6|UNIAO INTERNA 1/2|UNIAO INTERNA 1/2|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|39174090|39174090|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505846|2024-10-28 18:04:58.498525+00:00|7898677731869|7898677731869|||||5102|5102|0.0|7.6|ISACARE KIT 3 LIXAS UNHA+3 PALITOS MADEIRAS|ISACARE KIT 3 LIXAS UNHA+3 PALITOS MADEIRAS|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|68053090|68053090|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505847|2024-10-28 18:04:58.498525+00:00|7898953990027|7898953990027|||0302103|0302103|5405|5405|0.0|0.0|EST GAL LAGER LT 269ML|EST GAL LAGER LT 269ML|naturezareceita|||||0|0|0|0|60|60|0|30.0|918|22030000|22030000|0.0|0.0|06|06|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505848|2024-10-28 18:04:58.498525+00:00|7890002017105|7890002017105|||1000600|1000600|5102|5102|0.0|7.6|LUVA ROSCA RED 3/4X1/2|LUVA ROSCA RED 3/4X1/2|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|39174090|39174090|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505849|2024-10-28 18:04:58.498525+00:00|7896111945889|7896111945889|||2001200|2001200|5102|5102|0.0|0.0|ESMALTE IMPALA CREMOSO BONECA DE LUXO|ESMALTE IMPALA CREMOSO BONECA DE LUXO|naturezareceita|||||21|21|21|21|0|0|0|10.0|002|33043000|33043000|0.0|0.0|04|04|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505850|2024-10-28 18:04:58.498525+00:00|7898264711694|7898264711694|||1400600|1400600|5102|5102|0.0|7.6|SALEIRO PAREDE ERCA|SALEIRO PAREDE ERCA|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|39241000|39241000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505851|2024-10-28 18:04:58.498525+00:00|7891191003733|7891191003733|||1903100|1903100|5102|5102|0.0|7.6|PAPEL REPORT A4 75G BCO 500F|PAPEL REPORT A4 75G BCO 500F|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|48025610|48025610|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505852|2024-10-28 18:04:58.498525+00:00|7896216100787|7896216100787||GO821019|1704903|1704903|5102|5102|0.0|0.0|TAGLIATELLE 500G|TAGLIATELLE 500G|icms_aliquota, cbenef, naturezareceita|||||7|12|7|7|20|20|0|16.0|119|19021900|19021900|0.0|0.0|06|06|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505853|2024-10-28 18:04:58.498525+00:00|7891000502303|7891000502303|||1703500|1703500|5102|5102|0.0|7.6|AMACIANTE CARNE MAGGI 120GR C/TEMPERO|AMACIANTE CARNE MAGGI 120GR C/TEMPERO|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|21039021|21039021|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505854|2024-10-28 18:04:58.498525+00:00|7890002012414|7890002012414|||1000600|1000600|5102|5102|0.0|7.6|LUVA LR 25X3/4|LUVA LR 25X3/4|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|39174090|39174090|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505855|2024-10-28 18:04:58.498525+00:00|7891035285202|7891035285202|||1100700|1100700|5102|5102|0.0|7.6|LIMP VEJA 1LT PES ORIGINAL 20% DESC|LIMP VEJA 1LT PES ORIGINAL 20% DESC|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|34025000|34025000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505856|2024-10-28 18:04:58.498525+00:00|7896894600289|7896894600289|||||5102|5102|0.0|7.6|CORTADOR P/ FEIJAO SO INOX|CORTADOR P/ FEIJAO SO INOX|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|76151000|76151000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505857|2024-10-28 18:04:58.498525+00:00|7896523107561|7896523107561|||||5102|5102|0.0|7.6|VELA ANIV INTERROGACAO AZUL 1UN|VELA ANIV INTERROGACAO AZUL 1UN|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|34060000|34060000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505858|2024-10-28 18:04:58.498525+00:00|7896383700681|7896383700681|||0200400|0200400|5102|5102|0.0|7.6|AGUARDENTE YPIOCA 965ML S/PLAHA OURO|AGUARDENTE YPIOCA 965ML S/PLAHA OURO|pis_aliquota, cofins_aliquota|||||27|27|27|27|0|0|0||0|22084000|22084000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505859|2024-10-28 18:04:58.498525+00:00|645667223807|645667223807|||||5102|5102|0.0|7.6|PRATO DESC ISOPOR DARNEL 18CM 20UN|PRATO DESC ISOPOR DARNEL 18CM 20UN|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|39239090|39239090|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505861|2024-10-28 18:04:58.498525+00:00|7896256080582|7896256080582|||1703500|1703500|5102|5102|0.0|7.6|TEMPERO PARA CHURRASCO KODILAR 500G|TEMPERO PARA CHURRASCO KODILAR 500G|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|21039021|21039021|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505862|2024-10-28 18:04:58.498525+00:00|7891024042229|7891024042229||GO821019|2003400|2003400|5102|5102|0.0|0.0|SABONETE PALMOLIVE KIDS MINIONS 85GR|SABONETE PALMOLIVE KIDS MINIONS 85GR|icms_aliquota, cbenef, naturezareceita|||||7|12|7|7|20|20|0|25.0|128|34011190|34011190|0.0|0.0|06|06|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505863|2024-10-28 18:04:58.498525+00:00|7894904827138|7894904827138|||1709101|1709101|5102|5102|0.0|7.6|BATATA PALITO 0.9MM SEARA FS 2KG|BATATA PALITO 0.9MM SEARA FS 2KG|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|20041000|20041000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505864|2024-10-28 18:04:58.498525+00:00|7893694554682|7893694554682|||||5102|5102|0.0|7.6|LIXA PE SOFT|LIXA PE SOFT|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|68053090|68053090|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505865|2024-10-28 18:04:58.498525+00:00|7896440501343|7896440501343||GO821019|||5102|5102|0.0|7.6|ESSENCIA POLITRIZ ERVA DOCE 140ML|ESSENCIA POLITRIZ ERVA DOCE 140ML|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||||7|19|7|7|20|20|0||0|33074900|33074900|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505866|2024-10-28 18:04:58.498525+00:00|7898935462252|7898935462252||GO821019|2003700|2003700|5102|5102|0.0|7.6|SAB INTIMO TOPZ 200ML FRESH NAT|SAB INTIMO TOPZ 200ML FRESH NAT|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||||7|12|7|7|20|20|0||0|34013000|34013000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505867|2024-10-28 18:04:58.498525+00:00|7896104805930|7896104805930|||1709400|1709400|5102|5102|0.0|7.6|GELEIA RITTER FRAMBOESA 310GR|GELEIA RITTER FRAMBOESA 310GR|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|20079910|20079910|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505868|2024-10-28 18:04:58.498525+00:00|7892840819736|7892840819736|||1703200|1703200|5102|5102|0.0|7.6|BATATA RUFFLES 38G CHURRASCO|BATATA RUFFLES 38G CHURRASCO|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|20052000|20052000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505869|2024-10-28 18:04:58.498525+00:00|7896967813202|7896967813202|||2300100|2300100|5405|5405|0.0|7.6|SHAKE MALTINE 350G|SHAKE MALTINE 350G|pis_aliquota, cofins_aliquota|||||0|0|0|0|60|60|0||0|21050010|21050010|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505870|2024-10-28 18:04:58.498525+00:00|7896235354055|7896235354055|||2002901|2002901|5102|5102|0.0|0.0|LOCAO HIDRATANTE PAIXAO FRAMBOESA NEGRA 200ML|LOCAO HIDRATANTE PAIXAO FRAMBOESA NEGRA 200ML|naturezareceita|||||21|21|21|21|0|0|0|10.0|002|33072090|33072090|0.0|0.0|04|04|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505871|2024-10-28 18:04:58.498525+00:00|7896360401006|7896360401006|||||5102|5102|0.0|7.6|VELA SAO TARCISIO AMARELA N§7 8X27G|VELA SAO TARCISIO AMARELA N§7 8X27G|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|34060000|34060000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505872|2024-10-28 18:04:58.498525+00:00|7897534802162|7897534802162|||||5102|5102|0.0|7.6|FREE PET SHAMPOO NEUTRO 500ML|FREE PET SHAMPOO NEUTRO 500ML|pis_aliquota, cofins_aliquota|||||21|21|21|21|0|0|0||0|33079000|33079000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505873|2024-10-28 18:04:58.498525+00:00|||||0300600|0300600|5405|5405|0.0|0.0|AGUA MINERAL 20LTS C/ VASILHAME|AGUA MINERAL 20LTS C/ VASILHAME|naturezareceita|||||0|0|0|0|60|60|0|29.0|914|22011000|22011000|0.0|0.0|06|06|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505874|2024-10-28 18:04:58.498525+00:00|7894650126165|7894650126165|||||5102|5102|0.0|7.6|INSET RAID PROT REFIL 45NOIT|INSET RAID PROT REFIL 45NOIT|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|38089119|38089119|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505875|2024-10-28 18:04:58.498525+00:00|7896620900416|7896620900416|||0202400|0202400|5102|5102|0.0|7.6|VINHO BRANCO MOSCATO SECO 7 IRMAOS 750ML|VINHO BRANCO MOSCATO SECO 7 IRMAOS 750ML|pis_aliquota, cofins_aliquota|||||27|27|27|27|0|0|0||0|22042100|22042100|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505876|2024-10-28 18:04:58.498525+00:00|7896440505075|7896440505075|||||5102|5102|0.0|0.0|DESOD P/ AUTOS FRUTAS VERMELHAS 70ML|DESOD P/ AUTOS FRUTAS VERMELHAS 70ML|naturezareceita|||||21|21|21|21|0|0|0|10.0|002|33074900|33074900|0.0|0.0|04|04|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505877|2024-10-28 18:04:58.498525+00:00|||||1702408|1702408|5102|5102|0.0|7.6|ESPETO DE BOLINHA DEFUMADA|ESPETO DE BOLINHA DEFUMADA|pis_aliquota, cofins_aliquota|||||12|12|12|12|0|0|0||0|04069020|04069020|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505879|2024-10-28 18:04:58.498525+00:00||||GO822019|1703102|1703102|5102|5102|0.0|7.6|ROSCA DE BATATA|ROSCA DE BATATA|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||||7|19|7|7|20|20|0||0|19059090|19059090|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505881|2024-10-28 18:04:58.498525+00:00|7891497595277|7891497595277|||||5102|5102|0.0|7.6|PANO DE PRATO ATOALHADO DOHLER|PANO DE PRATO ATOALHADO DOHLER|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|63026000|63026000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505882|2024-10-28 18:04:58.498525+00:00|7898264715777|7898264715777|||1400600|1400600|5102|5102|0.0|7.6|JOGO POTE 3 PC GOLD QUAD PMG DEC|JOGO POTE 3 PC GOLD QUAD PMG DEC|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|39241000|39241000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505883|2024-10-28 18:04:58.498525+00:00|7896211856153|7896211856153|||||5102|5102|0.0|7.6|TREVISIO COLHER MESA PRETO|TREVISIO COLHER MESA PRETO|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|82159910|82159910|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505884|2024-10-28 18:04:58.498525+00:00|7891150073517|7891150073517|||1100700|1100700|5102|5102|0.0|7.6|LIMP CIF 475GR GEL MULTIUSO|LIMP CIF 475GR GEL MULTIUSO|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|34025000|34025000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505885|2024-10-28 18:04:58.498525+00:00|7896235354192|7896235354192|||2002901|2002901|5102|5102|0.0|0.0|LEITE HID MONANGE 200ML HIDRATACAO INTENSIVA|LEITE HID MONANGE 200ML HIDRATACAO INTENSIVA|naturezareceita|||||21|21|21|21|0|0|0|10.0|002|33072090|33072090|0.0|0.0|04|04|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505886|2024-10-28 18:04:58.498525+00:00|7891000298848|7891000298848|||1702100|1702100|5102|5102|0.0|0.0|NESFIT IOG EDLTD 170GR|NESFIT IOG EDLTD 170GR|naturezareceita|||||12|12|12|12|0|0|0|6.0|110|04032000|04032000|0.0|0.0|06|06|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505887|2024-10-28 18:04:58.498525+00:00|7804320116921|7804320116921|||0202400|0202400|5102|5102|0.0|7.6|VH CYT RESERVADO CHILE 750ML CARMENERE|VH CYT RESERVADO CHILE 750ML CARMENERE|pis_aliquota, cofins_aliquota|||||27|27|27|27|0|0|0||0|22042100|22042100|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505888|2024-10-28 18:04:58.498525+00:00|7896894600586|7896894600586|||||5102|5102|0.0|7.6|CONCHA GRANDE INFLEXIVEL SO INOX|CONCHA GRANDE INFLEXIVEL SO INOX|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|73239300|73239300|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505889|2024-10-28 18:04:58.498525+00:00|7891132082988|7891132082988|||1703500|1703500|5102|5102|0.0|7.6|AJISAL CHURRASCO PARRILLA 500GR|AJISAL CHURRASCO PARRILLA 500GR|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|21039021|21039021|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505890|2024-10-28 18:04:58.498525+00:00|7908324401202|7908324401202|||2001700|2001700|5102|5102|0.0|0.0|PK NEUTROX CLASSICO SH300ML+COND 200ML|PK NEUTROX CLASSICO SH300ML+COND 200ML|naturezareceita|||||21|21|21|21|0|0|0|10.0|002|33051000|33051000|0.0|0.0|04|04|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505891|2024-10-28 18:04:58.498525+00:00|7891182998260|7891182998260|||2001200|2001200|5102|5102|0.0|0.0|ESM RISQUE BL FE JOGA SAL GROSSO|ESM RISQUE BL FE JOGA SAL GROSSO|naturezareceita|||||21|21|21|21|0|0|0|10.0|002|33043000|33043000|0.0|0.0|04|04|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505892|2024-10-28 18:04:58.498525+00:00|7897659609257|7897659609257|||||5102|5102|0.0|7.6|GARRAFA PET CONSTELACAO RETANG 1.100ML|GARRAFA PET CONSTELACAO RETANG 1.100ML|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|39249000|39249000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505893|2024-10-28 18:04:58.498525+00:00|7896523101668|7896523101668|||||5102|5102|0.0|7.6|BALAO LATEX LISO N.65 SORTIDOS|BALAO LATEX LISO N.65 SORTIDOS|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|95059000|95059000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505894|2024-10-28 18:04:58.498525+00:00|071603003453|071603003453|||2005300|2005300|5102|5102|0.0|7.6|TRIM PINCA PONTA INCLINADA 5-29PG|TRIM PINCA PONTA INCLINADA 5-29PG|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|82032090|82032090|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505895|2024-10-28 18:04:58.498525+00:00|7896037918646|7896037918646|||0200800|0200800|5102|5102|0.0|7.6|GIN ROCK`S STRAWBERRY 995ML|GIN ROCK`S STRAWBERRY 995ML|pis_aliquota, cofins_aliquota|||||27|27|27|27|0|0|0||0|22085000|22085000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505896|2024-10-28 18:04:58.498525+00:00|7898910144807|7898910144807|||||5102|5102|0.0|7.6|RALIXA MADSEIRA|RALIXA MADSEIRA|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|84659310|84659310|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505897|2024-10-28 18:04:58.498525+00:00|7896256030815|7896256030815|||1703500|1703500|5102|5102|0.0|7.6|MOLHO CHURRASCO C/PIMENTA KOD 240G|MOLHO CHURRASCO C/PIMENTA KOD 240G|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|21039091|21039091|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505898|2024-10-28 18:04:58.498525+00:00|7893694001810|7893694001810|||2002100|2002100|5102|5102|0.0|0.0|CREME HIDRATANTE KANECHOM POTE COCO BOM 1KG|CREME HIDRATANTE KANECHOM POTE COCO BOM 1KG|naturezareceita|||||21|21|21|21|0|0|0|10.0|002|33059000|33059000|0.0|0.0|04|04|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505899|2024-10-28 18:04:58.498525+00:00|7897959810445|7897959810445|||||5102|5102|0.0|7.6|ANIS ESTRELADO 10G|ANIS ESTRELADO 10G|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|09096120|09096120|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505900|2024-10-28 18:04:58.498525+00:00|7890006002367|7890006002367|||2006100|2006100|5102|5102|0.0|7.6|PENTE CABO GRANDE|PENTE CABO GRANDE|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|96151100|96151100|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505901|2024-10-28 18:04:58.498525+00:00|7891962066875|7891962066875|||1703200|1703200|5102|5102|0.0|7.6|BATATA PALHA TRAD 105G|BATATA PALHA TRAD 105G|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|20052000|20052000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505902|2024-10-28 18:04:58.498525+00:00|7791130002950|7791130002950|||||5102|5102|0.0|7.6|NUGGET PASTA MARRON 36GR|NUGGET PASTA MARRON 36GR|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|34051000|34051000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505903|2024-10-28 18:04:58.498525+00:00|7897944340094|7897944340094|||||5102|5102|0.0|7.6|ASSADEIRA ALTA 03 420X308X60|ASSADEIRA ALTA 03 420X308X60|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|76151000|76151000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505904|2024-10-28 18:04:58.498525+00:00|7891155008675|7891155008675|||1400200|1400200|5102|5102|0.0|7.6|NADIR CANECA CHOPP BRISTOL 340ML|NADIR CANECA CHOPP BRISTOL 340ML|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|70133700|70133700|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505905|2024-10-28 18:04:58.498525+00:00|7891155068013|7891155068013|||1400200|1400200|5102|5102|0.0|7.6|NADIR COPO COCA COLA CR 300ML|NADIR COPO COCA COLA CR 300ML|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|70133700|70133700|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505906|2024-10-28 18:04:58.498525+00:00|7898908706444|7898908706444|||0801000|0801000|5102|5102|0.0|7.6|RALADOR 4 FACES PLASTICO|RALADOR 4 FACES PLASTICO|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|82055100|82055100|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505907|2024-10-28 18:04:58.498525+00:00|78930483|78930483|||||5102|5102|0.0|7.6|FITA ADESIVA DUREX 3M 12MMX10M|FITA ADESIVA DUREX 3M 12MMX10M|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|39191010|39191010|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505908|2024-10-28 18:04:58.498525+00:00|7896741649041|7896741649041|||0299900|0299900|5102|5102|0.0|7.6|COQUITEL FERM MACA C/ CATUABA 900ML|COQUITEL FERM MACA C/ CATUABA 900ML|pis_aliquota, cofins_aliquota|||||27|27|27|27|0|0|0||0|22060090|22060090|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505910|2024-10-28 18:04:58.498525+00:00|7899674022011|7899674022011|||2002800|2002800|5102|5102|0.0|0.0|DESODORANTE AEROSOL ABOVE MEN SPORT ENERGY|DESODORANTE AEROSOL ABOVE MEN SPORT ENERGY|naturezareceita|||||21|21|21|21|0|0|0|10.0|002|33072010|33072010|0.0|0.0|04|04|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505911|2024-10-28 18:04:58.498525+00:00|7890003022887|7890003022887|||||5102|5102|0.0|7.6|PINCEL 3/4|PINCEL 3/4|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|96034090|96034090|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505912|2024-10-28 18:04:58.498525+00:00|7891350033663|7891350033663|||2002700|2002700|5102|5102|0.0|0.0|DESODORANTE SPRAY AVANCO ORIGINAL 85ML|DESODORANTE SPRAY AVANCO ORIGINAL 85ML|naturezareceita|||||21|21|21|21|0|0|0|10.0|002|33072010|33072010|0.0|0.0|04|04|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505913|2024-10-28 18:04:58.498525+00:00|7509546662619|7509546662619|||2002500|2002500|5102|5102|0.0|0.0|ENXAG BUCAL COLG 250ML NATURAL EXTRACTS|ENXAG BUCAL COLG 250ML NATURAL EXTRACTS|naturezareceita|||||19|19|19|19|0|0|0|26.0|129|33069000|33069000|0.0|0.0|06|06|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505914|2024-10-28 18:04:58.498525+00:00|7899706152105|7899706152105|||2001700|2001700|5102|5102|0.0|0.0|SHA ELSEVE OLEO EXTRAORDINARIO CACHOS 200ML|SHA ELSEVE OLEO EXTRAORDINARIO CACHOS 200ML|naturezareceita|||||21|21|21|21|0|0|0|10.0|002|33051000|33051000|0.0|0.0|04|04|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505915|2024-10-28 18:04:58.498525+00:00|7894650004029|7894650004029|||||5102|5102|0.0|7.6|RAID 45NT 32.9ML 50NO 2§REF 639179|RAID 45NT 32.9ML 50NO 2§REF 639179|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|38089119|38089119|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505916|2024-10-28 18:04:58.498525+00:00|7894494688188|7894494688188||GO821022|1902100|1902100|5102|5102|0.0|7.6|CD JANDAIA STIFF UNIV CD COST 80F VM|CD JANDAIA STIFF UNIV CD COST 80F VM|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||||12|19|12|12|20|20|0||0|48202000|48202000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505918|2024-10-28 18:04:58.498525+00:00|7791293035215|7791293035215|||2002800|2002800|5102|5102|0.0|0.0|DA SUAVE JASMIM E COCO 87GR|DA SUAVE JASMIM E COCO 87GR|naturezareceita|||||21|21|21|21|0|0|0|10.0|002|33072010|33072010|0.0|0.0|04|04|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505919|2024-10-28 18:04:58.498525+00:00|7898409951329|7898409951329|||1704606|1704606|5102|5102|0.0|7.6|MIST DE BOLO FUBA FLEISCHMANN 450GR|MIST DE BOLO FUBA FLEISCHMANN 450GR|pis_aliquota, cofins_aliquota|||||19|19|19|19|0|0|0||0|19012090|19012090|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505920|2024-10-28 18:04:58.498525+00:00|7909438041834|7909438041834||GO821022|1902700|1902700|5102|5102|0.0|7.6|CANETA ESFEROGRAFICA CIS SPIRO 0.7MM ROXO|CANETA ESFEROGRAFICA CIS SPIRO 0.7MM ROXO|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||||12|19|12|12|20|20|0||0|96081000|96081000|0.0|1.65|01|01|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
505921|2024-10-28 18:04:58.498525+00:00|7891182016360|7891182016360|||2002200|2002200|5102|5102|0.0|0.0|TINT KOLESTON COLOR 71 LOURO CINZA MEDIO|TINT KOLESTON COLOR 71 LOURO CINZA MEDIO|naturezareceita|||||21|21|21|21|0|0|0|10.0|002|33059000|33059000|0.0|0.0|04|04|0|0|0|0|2|2024-10-28 19:20:05.131248+00:00|
