code|barcode_df|description_df|ncm_df|cest_df|cfop_df|icms_cst_df|icms_aliquota_df|icms_aliquota_reduzida_df|protege_df|cbenef_df|piscofins_cst_df|pis_aliquota_df|cofins_aliquota_df|naturezareceita_df|sequencial_df|estado_origem_df|estado_destino_df|sequencial_items_df|barcode_items_df|description_items_df|ncm_items_df|cest_items_df|cfop_items_df|icms_cst_items_df|icms_aliquota_items_df|icms_aliquota_reduzida_items_df|protege_items_df|cbenef_items_df|piscofins_cst_items_df|pis_aliquota_items_df|cofins_aliquota_items_df|naturezareceita_id|status_item|estado_origem_items_df|estado_destino_items_df|sync_at|await_sync_at|sync_validate_at|naturezareceita_items_df|divergent_columns_df
505855|7891035285202|LIMP VEJA 1LT PES ORIGINAL 20% DESC|34025000|1100700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891035285202|LIMP VEJA 1LT PES ORIGINAL 20% DESC|34025000|1100700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505856|7896894600289|CORTADOR P/ FEIJAO SO INOX|76151000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896894600289|CORTADOR P/ FEIJAO SO INOX|76151000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505857|7896523107561|VELA ANIV INTERROGACAO AZUL 1UN|34060000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896523107561|VELA ANIV INTERROGACAO AZUL 1UN|34060000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505858|7896383700681|AGUARDENTE YPIOCA 965ML S/PLAHA OURO|22084000|0200400|5102|0|27|27|0||01|0.0|0.0|0|0|||0|7896383700681|AGUARDENTE YPIOCA 965ML S/PLAHA OURO|22084000|0200400|5102|0|27|27|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505859|645667223807|PRATO DESC ISOPOR DARNEL 18CM 20UN|39239090||5102|0|19|19|0||01|0.0|0.0|0|0|||0|645667223807|PRATO DESC ISOPOR DARNEL 18CM 20UN|39239090||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505861|7896256080582|TEMPERO PARA CHURRASCO KODILAR 500G|21039021|1703500|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896256080582|TEMPERO PARA CHURRASCO KODILAR 500G|21039021|1703500|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505862|7891024042229|SABONETE PALMOLIVE KIDS MINIONS 85GR|34011190|2003400|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7891024042229|SABONETE PALMOLIVE KIDS MINIONS 85GR|34011190|2003400|5102|20|12|7|0|GO821019|06|0.0|0.0|25.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||128|icms_aliquota, cbenef, naturezareceita
505863|7894904827138|BATATA PALITO 0.9MM SEARA FS 2KG|20041000|1709101|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7894904827138|BATATA PALITO 0.9MM SEARA FS 2KG|20041000|1709101|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505864|7893694554682|LIXA PE SOFT|68053090||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7893694554682|LIXA PE SOFT|68053090||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505865|7896440501343|ESSENCIA POLITRIZ ERVA DOCE 140ML|33074900||5102|20|7|7|0||01|0.0|0.0|0|0|||0|7896440501343|ESSENCIA POLITRIZ ERVA DOCE 140ML|33074900||5102|20|19|7|0|GO821019|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
505866|7898935462252|SAB INTIMO TOPZ 200ML FRESH NAT|34013000|2003700|5102|20|7|7|0||01|0.0|0.0|0|0|||0|7898935462252|SAB INTIMO TOPZ 200ML FRESH NAT|34013000|2003700|5102|20|12|7|0|GO821019|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
505867|7896104805930|GELEIA RITTER FRAMBOESA 310GR|20079910|1709400|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896104805930|GELEIA RITTER FRAMBOESA 310GR|20079910|1709400|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505868|7892840819736|BATATA RUFFLES 38G CHURRASCO|20052000|1703200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7892840819736|BATATA RUFFLES 38G CHURRASCO|20052000|1703200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505869|7896967813202|SHAKE MALTINE 350G|21050010|2300100|5405|60|0|0|0||01|0.0|0.0|0|0|||0|7896967813202|SHAKE MALTINE 350G|21050010|2300100|5405|60|0|0|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505870|7896235354055|LOCAO HIDRATANTE PAIXAO FRAMBOESA NEGRA 200ML|33072090|2002901|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7896235354055|LOCAO HIDRATANTE PAIXAO FRAMBOESA NEGRA 200ML|33072090|2002901|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505871|7896360401006|VELA SAO TARCISIO AMARELA N§7 8X27G|34060000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896360401006|VELA SAO TARCISIO AMARELA N§7 8X27G|34060000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505872|7897534802162|FREE PET SHAMPOO NEUTRO 500ML|33079000||5102|0|21|21|0||01|0.0|0.0|0|0|||0|7897534802162|FREE PET SHAMPOO NEUTRO 500ML|33079000||5102|0|21|21|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505873||AGUA MINERAL 20LTS C/ VASILHAME|22011000|0300600|5405|60|0|0|0||06|0.0|0.0|0|0|||0||AGUA MINERAL 20LTS C/ VASILHAME|22011000|0300600|5405|60|0|0|0||06|0.0|0.0|29.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||914|naturezareceita
505874|7894650126165|INSET RAID PROT REFIL 45NOIT|38089119||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7894650126165|INSET RAID PROT REFIL 45NOIT|38089119||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505875|7896620900416|VINHO BRANCO MOSCATO SECO 7 IRMAOS 750ML|22042100|0202400|5102|0|27|27|0||01|0.0|0.0|0|0|||0|7896620900416|VINHO BRANCO MOSCATO SECO 7 IRMAOS 750ML|22042100|0202400|5102|0|27|27|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505876|7896440505075|DESOD P/ AUTOS FRUTAS VERMELHAS 70ML|33074900||5102|0|21|21|0||04|0.0|0.0|0|0|||0|7896440505075|DESOD P/ AUTOS FRUTAS VERMELHAS 70ML|33074900||5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505877||ESPETO DE BOLINHA DEFUMADA|04069020|1702408|5102|0|12|12|0||01|0.0|0.0|0|0|||0||ESPETO DE BOLINHA DEFUMADA|04069020|1702408|5102|0|12|12|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505879||ROSCA DE BATATA|19059090|1703102|5102|20|7|7|0||01|0.0|0.0|0|0|||0||ROSCA DE BATATA|19059090|1703102|5102|20|19|7|0|GO822019|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
505881|7891497595277|PANO DE PRATO ATOALHADO DOHLER|63026000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891497595277|PANO DE PRATO ATOALHADO DOHLER|63026000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505882|7898264715777|JOGO POTE 3 PC GOLD QUAD PMG DEC|39241000|1400600|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898264715777|JOGO POTE 3 PC GOLD QUAD PMG DEC|39241000|1400600|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505883|7896211856153|TREVISIO COLHER MESA PRETO|82159910||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896211856153|TREVISIO COLHER MESA PRETO|82159910||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505884|7891150073517|LIMP CIF 475GR GEL MULTIUSO|34025000|1100700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891150073517|LIMP CIF 475GR GEL MULTIUSO|34025000|1100700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505885|7896235354192|LEITE HID MONANGE 200ML HIDRATACAO INTENSIVA|33072090|2002901|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7896235354192|LEITE HID MONANGE 200ML HIDRATACAO INTENSIVA|33072090|2002901|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505886|7891000298848|NESFIT IOG EDLTD 170GR|04032000|1702100|5102|0|12|12|0||06|0.0|0.0|0|0|||0|7891000298848|NESFIT IOG EDLTD 170GR|04032000|1702100|5102|0|12|12|0||06|0.0|0.0|6.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||110|naturezareceita
505887|7804320116921|VH CYT RESERVADO CHILE 750ML CARMENERE|22042100|0202400|5102|0|27|27|0||01|0.0|0.0|0|0|||0|7804320116921|VH CYT RESERVADO CHILE 750ML CARMENERE|22042100|0202400|5102|0|27|27|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505888|7896894600586|CONCHA GRANDE INFLEXIVEL SO INOX|73239300||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896894600586|CONCHA GRANDE INFLEXIVEL SO INOX|73239300||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505889|7891132082988|AJISAL CHURRASCO PARRILLA 500GR|21039021|1703500|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891132082988|AJISAL CHURRASCO PARRILLA 500GR|21039021|1703500|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505890|7908324401202|PK NEUTROX CLASSICO SH300ML+COND 200ML|33051000|2001700|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7908324401202|PK NEUTROX CLASSICO SH300ML+COND 200ML|33051000|2001700|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505891|7891182998260|ESM RISQUE BL FE JOGA SAL GROSSO|33043000|2001200|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7891182998260|ESM RISQUE BL FE JOGA SAL GROSSO|33043000|2001200|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505892|7897659609257|GARRAFA PET CONSTELACAO RETANG 1.100ML|39249000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897659609257|GARRAFA PET CONSTELACAO RETANG 1.100ML|39249000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505893|7896523101668|BALAO LATEX LISO N.65 SORTIDOS|95059000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896523101668|BALAO LATEX LISO N.65 SORTIDOS|95059000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505894|071603003453|TRIM PINCA PONTA INCLINADA 5-29PG|82032090|2005300|5102|0|19|19|0||01|0.0|0.0|0|0|||0|071603003453|TRIM PINCA PONTA INCLINADA 5-29PG|82032090|2005300|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505895|7896037918646|GIN ROCK`S STRAWBERRY 995ML|22085000|0200800|5102|0|27|27|0||01|0.0|0.0|0|0|||0|7896037918646|GIN ROCK`S STRAWBERRY 995ML|22085000|0200800|5102|0|27|27|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505896|7898910144807|RALIXA MADSEIRA|84659310||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898910144807|RALIXA MADSEIRA|84659310||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505897|7896256030815|MOLHO CHURRASCO C/PIMENTA KOD 240G|21039091|1703500|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896256030815|MOLHO CHURRASCO C/PIMENTA KOD 240G|21039091|1703500|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505898|7893694001810|CREME HIDRATANTE KANECHOM POTE COCO BOM 1KG|33059000|2002100|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7893694001810|CREME HIDRATANTE KANECHOM POTE COCO BOM 1KG|33059000|2002100|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505899|7897959810445|ANIS ESTRELADO 10G|09096120||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897959810445|ANIS ESTRELADO 10G|09096120||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505900|7890006002367|PENTE CABO GRANDE|96151100|2006100|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7890006002367|PENTE CABO GRANDE|96151100|2006100|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505901|7891962066875|BATATA PALHA TRAD 105G|20052000|1703200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891962066875|BATATA PALHA TRAD 105G|20052000|1703200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505902|7791130002950|NUGGET PASTA MARRON 36GR|34051000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7791130002950|NUGGET PASTA MARRON 36GR|34051000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505903|7897944340094|ASSADEIRA ALTA 03 420X308X60|76151000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897944340094|ASSADEIRA ALTA 03 420X308X60|76151000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505904|7891155008675|NADIR CANECA CHOPP BRISTOL 340ML|70133700|1400200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891155008675|NADIR CANECA CHOPP BRISTOL 340ML|70133700|1400200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505905|7891155068013|NADIR COPO COCA COLA CR 300ML|70133700|1400200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891155068013|NADIR COPO COCA COLA CR 300ML|70133700|1400200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505906|7898908706444|RALADOR 4 FACES PLASTICO|82055100|0801000|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898908706444|RALADOR 4 FACES PLASTICO|82055100|0801000|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505907|78930483|FITA ADESIVA DUREX 3M 12MMX10M|39191010||5102|0|19|19|0||01|0.0|0.0|0|0|||0|78930483|FITA ADESIVA DUREX 3M 12MMX10M|39191010||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505908|7896741649041|COQUITEL FERM MACA C/ CATUABA 900ML|22060090|0299900|5102|0|27|27|0||01|0.0|0.0|0|0|||0|7896741649041|COQUITEL FERM MACA C/ CATUABA 900ML|22060090|0299900|5102|0|27|27|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505910|7899674022011|DESODORANTE AEROSOL ABOVE MEN SPORT ENERGY|33072010|2002800|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7899674022011|DESODORANTE AEROSOL ABOVE MEN SPORT ENERGY|33072010|2002800|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505911|7890003022887|PINCEL 3/4|96034090||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7890003022887|PINCEL 3/4|96034090||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505912|7891350033663|DESODORANTE SPRAY AVANCO ORIGINAL 85ML|33072010|2002700|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7891350033663|DESODORANTE SPRAY AVANCO ORIGINAL 85ML|33072010|2002700|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505913|7509546662619|ENXAG BUCAL COLG 250ML NATURAL EXTRACTS|33069000|2002500|5102|0|19|19|0||06|0.0|0.0|0|0|||0|7509546662619|ENXAG BUCAL COLG 250ML NATURAL EXTRACTS|33069000|2002500|5102|0|19|19|0||06|0.0|0.0|26.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||129|naturezareceita
505914|7899706152105|SHA ELSEVE OLEO EXTRAORDINARIO CACHOS 200ML|33051000|2001700|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7899706152105|SHA ELSEVE OLEO EXTRAORDINARIO CACHOS 200ML|33051000|2001700|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505915|7894650004029|RAID 45NT 32.9ML 50NO 2§REF 639179|38089119||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7894650004029|RAID 45NT 32.9ML 50NO 2§REF 639179|38089119||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505916|7894494688188|CD JANDAIA STIFF UNIV CD COST 80F VM|48202000|1902100|5102|20|12|12|0||01|0.0|0.0|0|0|||0|7894494688188|CD JANDAIA STIFF UNIV CD COST 80F VM|48202000|1902100|5102|20|19|12|0|GO821022|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
505918|7791293035215|DA SUAVE JASMIM E COCO 87GR|33072010|2002800|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7791293035215|DA SUAVE JASMIM E COCO 87GR|33072010|2002800|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505919|7898409951329|MIST DE BOLO FUBA FLEISCHMANN 450GR|19012090|1704606|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898409951329|MIST DE BOLO FUBA FLEISCHMANN 450GR|19012090|1704606|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505920|7909438041834|CANETA ESFEROGRAFICA CIS SPIRO 0.7MM ROXO|96081000|1902700|5102|20|12|12|0||01|0.0|0.0|0|0|||0|7909438041834|CANETA ESFEROGRAFICA CIS SPIRO 0.7MM ROXO|96081000|1902700|5102|20|19|12|0|GO821022|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
505921|7891182016360|TINT KOLESTON COLOR 71 LOURO CINZA MEDIO|33059000|2002200|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7891182016360|TINT KOLESTON COLOR 71 LOURO CINZA MEDIO|33059000|2002200|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505922|7898596730721|COPO ALUMINIO 3PC|76151000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898596730721|COPO ALUMINIO 3PC|76151000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505923|7899607202138|PANO PARA PIA ESTAMPADO +FAMILIA 25X25CM|63071000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7899607202138|PANO PARA PIA ESTAMPADO +FAMILIA 25X25CM|63071000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505924|7899808877081|CANECA DIVERTIDA 360ML|39241000|1400600|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7899808877081|CANECA DIVERTIDA 360ML|39241000|1400600|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505925|7898474252222|EXTENSAO TRIPLA 05 MTS BIPOLAR|85444200|1200700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898474252222|EXTENSAO TRIPLA 05 MTS BIPOLAR|85444200|1200700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505926|7896102500882|MILHO VERDE QUERO TP 280G|20058000|1709200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896102500882|MILHO VERDE QUERO TP 280G|20058000|1709200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505927|7909690336518|SAND HAV MASC TOP LOGOMANIA VM RUBI 41/42|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909690336518|SAND HAV MASC TOP LOGOMANIA VM RUBI 41/42|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505928|78940543|REPARADOR DE PONTAS ORIGEM ARGAN 30ML|33059000|2002000|5102|0|21|21|0||04|0.0|0.0|0|0|||0|78940543|REPARADOR DE PONTAS ORIGEM ARGAN 30ML|33059000|2002000|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505929|7500435186438|DA OLD SPICE AP VALENTIA&MADEIRA 93GR|33072010|2002800|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7500435186438|DA OLD SPICE AP VALENTIA&MADEIRA 93GR|33072010|2002800|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505930|7894993990904|TIGELA MX.PL.C/T 1.5L 30633|70134900|1400100|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7894993990904|TIGELA MX.PL.C/T 1.5L 30633|70134900|1400100|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505931|7896835231091|SACA ROLHA CABO PLASTICO|82055100|0801000|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896835231091|SACA ROLHA CABO PLASTICO|82055100|0801000|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505932|7891000317396|MOCA LEITE CONMD ZERO LACTOSE 395GR|04029900|1702000|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891000317396|MOCA LEITE CONMD ZERO LACTOSE 395GR|04029900|1702000|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
